Student ID,College,Subject,Year,Social Propensity,Club Propensity,Disease State,Adapted Group Size,Gender
009056,Sidney Sussex,Economics Tripos,2,0,0,0,7,Male
009057,Sidney Sussex,Economics Tripos,2,0,0,0,5,Female
009058,Sidney Sussex,Economics Tripos,2,0,0,0,6,Male
009059,Sidney Sussex,Economics Tripos,3,0,0,0,6,Male
009060,Sidney Sussex,Economics Tripos,3,0,0,0,8,Female
009061,Sidney Sussex,Economics Tripos,3,0,0,0,7,Male
009062,Sidney Sussex,Economics Tripos,3,0,0,0,5,Female
009063,Sidney Sussex,Economics Tripos,3,0,0,0,5,Male
009064,Sidney Sussex,Economics Tripos,3,0,0,0,5,Male
009065,Sidney Sussex,Engineering Tripos,1,0,0,0,5,Male
009066,Sidney Sussex,Engineering Tripos,1,0,0,0,6,Female
009067,Sidney Sussex,Engineering Tripos,1,0,0,0,6,Male
009068,Sidney Sussex,Engineering Tripos,1,0,0,0,5,Male
009069,Sidney Sussex,Engineering Tripos,1,0,0,0,5,Female
009070,Sidney Sussex,Engineering Tripos,1,0,0,0,6,Male
009071,Sidney Sussex,Engineering Tripos,1,0,0,0,8,Male
009072,Sidney Sussex,Engineering Tripos,1,0,0,0,6,Male
009073,Sidney Sussex,Engineering Tripos,1,0,0,0,7,Male
009074,Sidney Sussex,Engineering Tripos,1,0,0,0,3,Male
009075,Sidney Sussex,Engineering Tripos,1,0,0,0,7,Male
009076,Sidney Sussex,Engineering Tripos,2,0,0,0,4,Male
009077,Sidney Sussex,Engineering Tripos,2,0,0,0,5,Male
009078,Sidney Sussex,Engineering Tripos,2,0,0,0,5,Male
009079,Sidney Sussex,Engineering Tripos,2,0,0,0,6,Male
009080,Sidney Sussex,Engineering Tripos,2,0,0,0,5,Male
009081,Sidney Sussex,Engineering Tripos,2,0,0,0,7,Female
009082,Sidney Sussex,Engineering Tripos,2,0,0,0,3,Male
009083,Sidney Sussex,Engineering Tripos,2,0,0,0,5,Male
009084,Sidney Sussex,Engineering Tripos,2,0,0,0,5,Female
009085,Sidney Sussex,Engineering Tripos,2,0,0,0,4,Male
009086,Sidney Sussex,Engineering Tripos,2,0,0,0,7,Female
009087,Sidney Sussex,Engineering Tripos,3,0,0,0,6,Male
009088,Sidney Sussex,Engineering Tripos,3,0,0,0,5,Male
009089,Sidney Sussex,Engineering Tripos,3,0,0,0,4,Female
009090,Sidney Sussex,Engineering Tripos,3,0,0,0,5,Male
009091,Sidney Sussex,Engineering Tripos,3,0,0,0,3,Male
009092,Sidney Sussex,Engineering Tripos,3,0,0,0,7,Female
009093,Sidney Sussex,Engineering Tripos,3,0,0,0,5,Female
009094,Sidney Sussex,Engineering Tripos,3,0,0,0,8,Female
009095,Sidney Sussex,Engineering Tripos,3,0,0,0,5,Male
009096,Sidney Sussex,Engineering Tripos,3,0,0,0,4,Male
009097,Sidney Sussex,Engineering Tripos,3,0,0,0,4,Male
009098,Sidney Sussex,Engineering Tripos,4,0,0,0,6,Male
009099,Sidney Sussex,Engineering Tripos,4,0,0,0,6,Male
009100,Sidney Sussex,Engineering Tripos,4,0,0,0,8,Female
009101,Sidney Sussex,Engineering Tripos,4,0,0,0,6,Male
009102,Sidney Sussex,Engineering Tripos,4,0,0,0,3,Male
009103,Sidney Sussex,Engineering Tripos,4,0,0,0,6,Male
009104,Sidney Sussex,Engineering Tripos,4,0,0,0,8,Male
009105,Sidney Sussex,Engineering Tripos,4,0,0,0,5,Male
009106,Sidney Sussex,Engineering Tripos,4,0,0,0,7,Female
009107,Sidney Sussex,Engineering Tripos,4,0,0,0,5,Female
009108,Sidney Sussex,Engineering Tripos,4,0,0,0,6,Male
009109,Sidney Sussex,English Tripos,1,0,0,0,8,Male
009110,Sidney Sussex,English Tripos,1,0,0,0,6,Female
009111,Sidney Sussex,English Tripos,1,0,0,0,9,Female
009112,Sidney Sussex,English Tripos,1,0,0,0,10,Female
009113,Sidney Sussex,English Tripos,1,0,0,0,6,Female
009114,Sidney Sussex,English Tripos,2,0,0,0,6,Female
009115,Sidney Sussex,English Tripos,2,0,0,0,7,Male
009116,Sidney Sussex,English Tripos,2,0,0,0,6,Female
009117,Sidney Sussex,English Tripos,2,0,0,0,8,Female
009118,Sidney Sussex,English Tripos,2,0,0,0,6,Female
009119,Sidney Sussex,English Tripos,3,0,0,0,7,Female
009120,Sidney Sussex,English Tripos,3,0,0,0,6,Female
009121,Sidney Sussex,English Tripos,3,0,0,0,10,Female
009122,Sidney Sussex,English Tripos,3,0,0,0,7,Female
009123,Sidney Sussex,English Tripos,3,0,0,0,8,Female
009124,Sidney Sussex,Geographical Tripos,1,0,0,0,7,Male
009125,Sidney Sussex,Geographical Tripos,1,0,0,0,7,Male
009126,Sidney Sussex,Geographical Tripos,1,0,0,0,7,Female
009127,Sidney Sussex,Geographical Tripos,1,0,0,0,7,Male
009128,Sidney Sussex,Geographical Tripos,2,0,0,0,9,Male
009129,Sidney Sussex,Geographical Tripos,2,0,0,0,8,Female
009130,Sidney Sussex,Geographical Tripos,2,0,0,0,8,Female
009131,Sidney Sussex,Geographical Tripos,2,0,0,0,7,Male
009132,Sidney Sussex,Geographical Tripos,3,0,0,0,8,Male
009133,Sidney Sussex,Geographical Tripos,3,0,0,0,6,Female
009134,Sidney Sussex,Geographical Tripos,3,0,0,0,9,Female
009135,Sidney Sussex,Geographical Tripos,3,0,0,0,7,Male
009136,Sidney Sussex,Historical Tripos,1,0,0,0,6,Female
009137,Sidney Sussex,Historical Tripos,1,0,0,0,9,Female
009138,Sidney Sussex,Historical Tripos,1,0,0,0,7,Female
009139,Sidney Sussex,Historical Tripos,1,0,0,0,9,Female
009140,Sidney Sussex,Historical Tripos,1,0,0,0,5,Female
009141,Sidney Sussex,Historical Tripos,2,0,0,0,6,Female
009142,Sidney Sussex,Historical Tripos,2,0,0,0,6,Female
009143,Sidney Sussex,Historical Tripos,2,0,0,0,8,Male
009144,Sidney Sussex,Historical Tripos,2,0,0,0,7,Female
009145,Sidney Sussex,Historical Tripos,2,0,0,0,7,Female
009146,Sidney Sussex,Historical Tripos,3,0,0,0,6,Male
009147,Sidney Sussex,Historical Tripos,3,0,0,0,9,Female
009148,Sidney Sussex,Historical Tripos,3,0,0,0,6,Male
009149,Sidney Sussex,Historical Tripos,3,0,0,0,8,Male
009150,Sidney Sussex,Historical Tripos,3,0,0,0,10,Female
009151,Sidney Sussex,History & Politics Tripos,1,0,0,0,7,Female
009152,Sidney Sussex,History & Politics Tripos,1,0,0,0,8,Female
009153,Sidney Sussex,History & Politics Tripos,2,0,0,0,5,Male
009154,Sidney Sussex,History & Politics Tripos,2,0,0,0,7,Male
009155,Sidney Sussex,History & Politics Tripos,3,0,0,0,7,Female
009156,Sidney Sussex,History & Politics Tripos,3,0,0,0,5,Female
009157,Sidney Sussex,History and Mod Lang Tripos,1,0,0,0,8,Male
009158,Sidney Sussex,History and Mod Lang Tripos,1,0,0,0,9,Female
009159,Sidney Sussex,History and Mod Lang Tripos,1,0,0,0,10,Female
009160,Sidney Sussex,History and Mod Lang Tripos,2,0,0,0,8,Female
009161,Sidney Sussex,History and Mod Lang Tripos,2,0,0,0,9,Female
009162,Sidney Sussex,History and Mod Lang Tripos,2,0,0,0,6,Female
009163,Sidney Sussex,History and Mod Lang Tripos,4,0,0,0,9,Female
009164,Sidney Sussex,History and Mod Lang Tripos,4,0,0,0,13,Female
009165,Sidney Sussex,History and Mod Lang Tripos,4,0,0,0,8,Female
009166,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,9,Male
009167,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,8,Female
009168,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,5,Male
009169,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,6,Female
009170,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Female
009171,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female
009172,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female
009173,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,6,Male
009174,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,5,Female
009175,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,6,Female
009176,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,9,Female
009177,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,11,Female
009178,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Male
009179,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,8,Female
009180,Sidney Sussex,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Female
009181,Sidney Sussex,Land Economy Tripos,1,0,0,0,5,Female
009182,Sidney Sussex,Land Economy Tripos,1,0,0,0,6,Male
009183,Sidney Sussex,Land Economy Tripos,2,0,0,0,6,Female
009184,Sidney Sussex,Land Economy Tripos,2,0,0,0,7,Female
009185,Sidney Sussex,Land Economy Tripos,3,0,0,0,8,Female
009186,Sidney Sussex,Land Economy Tripos,3,0,0,0,6,Male
009187,Sidney Sussex,Law Tripos,1,0,0,0,8,Male
009188,Sidney Sussex,Law Tripos,1,0,0,0,6,Female
009189,Sidney Sussex,Law Tripos,1,0,0,0,7,Female
009190,Sidney Sussex,Law Tripos,1,0,0,0,6,Female
009191,Sidney Sussex,Law Tripos,2,0,0,0,7,Male
009192,Sidney Sussex,Law Tripos,2,0,0,0,5,Female
009193,Sidney Sussex,Law Tripos,2,0,0,0,6,Female
009194,Sidney Sussex,Law Tripos,2,0,0,0,8,Male
009195,Sidney Sussex,Law Tripos,3,0,0,0,8,Male
009196,Sidney Sussex,Law Tripos,3,0,0,0,5,Male
009197,Sidney Sussex,Law Tripos,3,0,0,0,7,Male
009198,Sidney Sussex,Law Tripos,3,0,0,0,4,Male
009199,Sidney Sussex,Linguistics Tripos,1,0,0,0,10,Female
009200,Sidney Sussex,Linguistics Tripos,2,0,0,0,7,Female
009201,Sidney Sussex,Linguistics Tripos,3,0,0,0,7,Female
009202,Sidney Sussex,Mathematical Tripos,1,0,0,0,5,Male
009203,Sidney Sussex,Mathematical Tripos,1,0,0,0,3,Male
009204,Sidney Sussex,Mathematical Tripos,1,0,0,0,7,Male
009205,Sidney Sussex,Mathematical Tripos,1,0,0,0,7,Male
009206,Sidney Sussex,Mathematical Tripos,1,0,0,0,5,Male
009207,Sidney Sussex,Mathematical Tripos,1,0,0,0,5,Male
009208,Sidney Sussex,Mathematical Tripos,1,0,0,0,4,Female
009209,Sidney Sussex,Mathematical Tripos,2,0,0,0,7,Male
009210,Sidney Sussex,Mathematical Tripos,2,0,0,0,3,Female
009211,Sidney Sussex,Mathematical Tripos,2,0,0,0,4,Male
009212,Sidney Sussex,Mathematical Tripos,2,0,0,0,3,Male
009213,Sidney Sussex,Mathematical Tripos,2,0,0,0,3,Female
009214,Sidney Sussex,Mathematical Tripos,2,0,0,0,4,Male
009215,Sidney Sussex,Mathematical Tripos,2,0,0,0,3,Male
009216,Sidney Sussex,Mathematical Tripos,3,0,0,0,7,Male
009217,Sidney Sussex,Mathematical Tripos,3,0,0,0,7,Female
009218,Sidney Sussex,Mathematical Tripos,3,0,0,0,5,Male
009219,Sidney Sussex,Mathematical Tripos,3,0,0,0,6,Male
009220,Sidney Sussex,Mathematical Tripos,3,0,0,0,6,Male
009221,Sidney Sussex,Mathematical Tripos,3,0,0,0,4,Female
009222,Sidney Sussex,Mathematical Tripos,3,0,0,0,5,Male
009223,Sidney Sussex,Mathematical Tripos,4,0,0,0,7,Male
009224,Sidney Sussex,Mathematical Tripos,4,0,0,0,8,Female
009225,Sidney Sussex,Medicine,1,0,0,0,7,Female
009226,Sidney Sussex,Medicine,1,0,0,0,7,Female
009227,Sidney Sussex,Medicine,1,0,0,0,8,Male
009228,Sidney Sussex,Medicine,1,0,0,0,5,Female
009229,Sidney Sussex,Medicine,1,0,0,0,9,Female
009230,Sidney Sussex,Medicine,1,0,0,0,6,Female
009231,Sidney Sussex,Medicine,1,0,0,0,6,Male
009232,Sidney Sussex,Medicine,1,0,0,0,8,Female
009233,Sidney Sussex,Medicine,1,0,0,0,4,Female
009234,Sidney Sussex,Medicine,2,0,0,0,9,Male
009235,Sidney Sussex,Medicine,2,0,0,0,7,Male
009236,Sidney Sussex,Medicine,2,0,0,0,9,Male
009237,Sidney Sussex,Medicine,2,0,0,0,4,Female
009238,Sidney Sussex,Medicine,2,0,0,0,7,Female
009239,Sidney Sussex,Medicine,2,0,0,0,5,Male
009240,Sidney Sussex,Medicine,2,0,0,0,8,Female
009241,Sidney Sussex,Medicine,2,0,0,0,7,Male
009242,Sidney Sussex,Medicine,2,0,0,0,6,Male
009243,Sidney Sussex,Medicine,3,0,0,0,6,Female
009244,Sidney Sussex,Medicine,3,0,0,0,6,Male
009245,Sidney Sussex,Medicine,3,0,0,0,7,Male
009246,Sidney Sussex,Medicine,3,0,0,0,6,Male
009247,Sidney Sussex,Medicine,3,0,0,0,7,Female
009248,Sidney Sussex,Medicine,3,0,0,0,5,Female
009249,Sidney Sussex,Medicine,3,0,0,0,6,Female
009250,Sidney Sussex,Medicine,3,0,0,0,5,Female
009251,Sidney Sussex,Medicine,3,0,0,0,8,Female
009252,Sidney Sussex,Medicine,4,0,0,0,8,Male
009253,Sidney Sussex,Medicine,4,0,0,0,8,Male
009254,Sidney Sussex,Medicine,4,0,0,0,9,Male
009255,Sidney Sussex,Medicine,4,0,0,0,5,Male
009256,Sidney Sussex,Medicine,4,0,0,0,5,Female
009257,Sidney Sussex,Medicine,4,0,0,0,7,Female
009258,Sidney Sussex,Medicine,4,0,0,0,9,Male
009259,Sidney Sussex,Medicine,4,0,0,0,6,Male
009260,Sidney Sussex,Medicine,4,0,0,0,8,Female
009261,Sidney Sussex,Mod & Med Langs Tripos,1,0,0,0,8,Female
009262,Sidney Sussex,Mod & Med Langs Tripos,1,0,0,0,7,Female
009263,Sidney Sussex,Mod & Med Langs Tripos,1,0,0,0,7,Female
009264,Sidney Sussex,Mod & Med Langs Tripos,2,0,0,0,7,Female
009265,Sidney Sussex,Mod & Med Langs Tripos,2,0,0,0,8,Male
009266,Sidney Sussex,Mod & Med Langs Tripos,2,0,0,0,6,Female
009267,Sidney Sussex,Mod & Med Langs Tripos,4,0,0,0,7,Female
009268,Sidney Sussex,Mod & Med Langs Tripos,4,0,0,0,9,Male
009269,Sidney Sussex,Mod & Med Langs Tripos,4,0,0,0,8,Male
009270,Sidney Sussex,Music Tripos,1,0,0,0,10,Female
009271,Sidney Sussex,Music Tripos,2,0,0,0,5,Male
009272,Sidney Sussex,Music Tripos,3,0,0,0,7,Male
009273,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,6,Female
009274,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,7,Male
009275,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,4,Male
009276,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,8,Male
009277,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,5,Male
009278,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,7,Male
009279,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,5,Female
009280,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,5,Male
009281,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,5,Male
009282,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,4,Female
009283,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,8,Male
009284,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,6,Male
009285,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,5,Male
009286,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,5,Male
009287,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,3,Male
009288,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,7,Male
009289,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,6,Female
009290,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,7,Female
009291,Sidney Sussex,Natural Sciences Tripos,1,0,0,0,8,Male
009292,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,5,Male
009293,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,5,Male
009294,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,8,Female
009295,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,5,Male
009296,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,9,Male
009297,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,6,Male
009298,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,4,Female
009299,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,5,Male
009300,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,7,Female
009301,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,7,Male
009302,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,5,Female
009303,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,3,Male
009304,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,6,Male
009305,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,7,Male
009306,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,5,Male
009307,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,5,Female
009308,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,6,Male
009309,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,4,Male
009310,Sidney Sussex,Natural Sciences Tripos,2,0,0,0,4,Female
009311,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,5,Male
009312,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,4,Male
009313,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,6,Male
009314,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,3,Male
009315,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,6,Male
009316,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,7,Female
009317,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,5,Male
009318,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,5,Male
009319,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,5,Male
009320,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,7,Female
009321,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,4,Female
009322,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,8,Female
009323,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,4,Male
009324,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,4,Male
009325,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,7,Male
009326,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,6,Male
009327,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,7,Male
009328,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,5,Male
009329,Sidney Sussex,Natural Sciences Tripos,3,0,0,0,4,Female
009330,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,7,Female
009331,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,7,Female
009332,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,3,Male
009333,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,3,Female
009334,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,6,Male
009335,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,8,Female
009336,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,4,Male
009337,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,3,Male
009338,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,6,Male
009339,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,4,Male
009340,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,5,Female
009341,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,7,Male
009342,Sidney Sussex,Natural Sciences Tripos,4,0,0,0,4,Female
009343,Sidney Sussex,Philosophy Tripos,1,0,0,0,7,Male
009344,Sidney Sussex,Philosophy Tripos,1,0,0,0,11,Male
009345,Sidney Sussex,Philosophy Tripos,2,0,0,0,8,Female
009346,Sidney Sussex,Philosophy Tripos,2,0,0,0,7,Female
009347,Sidney Sussex,Philosophy Tripos,3,0,0,0,6,Female
009348,Sidney Sussex,Philosophy Tripos,3,0,0,0,7,Male
009349,Sidney Sussex,Psych & Behav Sciences Tripos,1,0,0,0,10,Female
009350,Sidney Sussex,Psych & Behav Sciences Tripos,1,0,0,0,8,Female
009351,Sidney Sussex,Psych & Behav Sciences Tripos,1,0,0,0,8,Male
009352,Sidney Sussex,Psych & Behav Sciences Tripos,1,0,0,0,12,Female
009353,Sidney Sussex,Psych & Behav Sciences Tripos,2,0,0,0,9,Male
009354,Sidney Sussex,Psych & Behav Sciences Tripos,2,0,0,0,7,Female
009355,Sidney Sussex,Psych & Behav Sciences Tripos,2,0,0,0,8,Female
009356,Sidney Sussex,Psych & Behav Sciences Tripos,2,0,0,0,8,Female
009357,Sidney Sussex,Psych & Behav Sciences Tripos,3,0,0,0,8,Female
009358,Sidney Sussex,Psych & Behav Sciences Tripos,3,0,0,0,10,Female
009359,Sidney Sussex,Psych & Behav Sciences Tripos,3,0,0,0,9,Female
009360,Sidney Sussex,Psych & Behav Sciences Tripos,3,0,0,0,9,Female
009361,Sidney Sussex,"Theo,Relig,&Philo of Re Tripos",1,0,0,0,9,Male
009362,Sidney Sussex,"Theo,Relig,&Philo of Re Tripos",2,0,0,0,5,Female
009363,Sidney Sussex,"Theo,Relig,&Philo of Re Tripos",3,0,0,0,8,Female
009364,Sidney Sussex,Veterinary Medicine,1,0,0,0,4,Female
009365,Sidney Sussex,Veterinary Medicine,1,0,0,0,7,Female
009366,Sidney Sussex,Veterinary Medicine,2,0,0,0,6,Male
009367,Sidney Sussex,Veterinary Medicine,2,0,0,0,8,Female
009368,Sidney Sussex,Veterinary Medicine,3,0,0,0,5,Female
009369,Sidney Sussex,Veterinary Medicine,3,0,0,0,7,Female
009370,Sidney Sussex,Veterinary Medicine,4,0,0,0,8,Female
009371,Sidney Sussex,Veterinary Medicine,4,0,0,0,5,Female
009372,St Catharine's,ASNC Tripos,1,0,0,0,9,Male
009373,St Catharine's,ASNC Tripos,1,0,0,0,6,Female
009374,St Catharine's,ASNC Tripos,2,0,0,0,5,Male
009375,St Catharine's,ASNC Tripos,2,0,0,0,7,Female
009376,St Catharine's,ASNC Tripos,3,0,0,0,9,Male
009377,St Catharine's,ASNC Tripos,3,0,0,0,8,Male
009378,St Catharine's,Asian & Middle Eastern Studies,1,0,0,0,9,Female
009379,St Catharine's,Asian & Middle Eastern Studies,2,0,0,0,7,Female
009380,St Catharine's,Asian & Middle Eastern Studies,3,0,0,0,5,Male
009381,St Catharine's,Chem Eng via Engineering,1,0,0,0,7,Male
009382,St Catharine's,Chem Eng via Engineering,2,0,0,0,8,Female
009383,St Catharine's,Chem Eng via Engineering,3,0,0,0,5,Male
009384,St Catharine's,Chem Eng via Engineering,4,0,0,0,7,Male
009385,St Catharine's,Chem Eng via Nat Sciences,1,0,0,0,6,Male
009386,St Catharine's,Chem Eng via Nat Sciences,2,0,0,0,4,Female
009387,St Catharine's,Chem Eng via Nat Sciences,3,0,0,0,4,Male
009388,St Catharine's,Classical Tripos,1,0,0,0,9,Female
009389,St Catharine's,Classical Tripos,2,0,0,0,9,Female
009390,St Catharine's,Classical Tripos,3,0,0,0,7,Male
009391,St Catharine's,Computer Science Tripos,1,0,0,0,3,Male
009392,St Catharine's,Computer Science Tripos,1,0,0,0,3,Female
009393,St Catharine's,Computer Science Tripos,1,0,0,0,6,Female
009394,St Catharine's,Computer Science Tripos,2,0,0,0,5,Male
009395,St Catharine's,Computer Science Tripos,2,0,0,0,3,Male
009396,St Catharine's,Computer Science Tripos,2,0,0,0,4,Male
009397,St Catharine's,Computer Science Tripos,3,0,0,0,5,Female
009398,St Catharine's,Computer Science Tripos,3,0,0,0,3,Male
009399,St Catharine's,Computer Science Tripos,3,0,0,0,5,Female
009400,St Catharine's,Economics Tripos,1,0,0,0,7,Male
009401,St Catharine's,Economics Tripos,1,0,0,0,7,Female
009402,St Catharine's,Economics Tripos,1,0,0,0,7,Female
009403,St Catharine's,Economics Tripos,1,0,0,0,8,Female
009404,St Catharine's,Economics Tripos,1,0,0,0,4,Male
009405,St Catharine's,Economics Tripos,1,0,0,0,7,Female
009406,St Catharine's,Economics Tripos,1,0,0,0,6,Male
009407,St Catharine's,Economics Tripos,2,0,0,0,6,Female
009408,St Catharine's,Economics Tripos,2,0,0,0,7,Male
009409,St Catharine's,Economics Tripos,2,0,0,0,7,Female
009410,St Catharine's,Economics Tripos,2,0,0,0,9,Female
009411,St Catharine's,Economics Tripos,2,0,0,0,6,Female
009412,St Catharine's,Economics Tripos,2,0,0,0,7,Male
009413,St Catharine's,Economics Tripos,2,0,0,0,4,Male
009414,St Catharine's,Economics Tripos,3,0,0,0,7,Male
009415,St Catharine's,Economics Tripos,3,0,0,0,7,Female
009416,St Catharine's,Economics Tripos,3,0,0,0,7,Female
009417,St Catharine's,Economics Tripos,3,0,0,0,6,Female
009418,St Catharine's,Economics Tripos,3,0,0,0,9,Male
009419,St Catharine's,Economics Tripos,3,0,0,0,6,Male
009420,St Catharine's,Economics Tripos,3,0,0,0,10,Female
009421,St Catharine's,Engineering Tripos,1,0,0,0,6,Male
009422,St Catharine's,Engineering Tripos,1,0,0,0,6,Female
009423,St Catharine's,Engineering Tripos,1,0,0,0,6,Male
009424,St Catharine's,Engineering Tripos,1,0,0,0,8,Male
009425,St Catharine's,Engineering Tripos,1,0,0,0,4,Male
009426,St Catharine's,Engineering Tripos,1,0,0,0,6,Male
009427,St Catharine's,Engineering Tripos,1,0,0,0,4,Female
009428,St Catharine's,Engineering Tripos,1,0,0,0,5,Male
009429,St Catharine's,Engineering Tripos,1,0,0,0,7,Male
009430,St Catharine's,Engineering Tripos,2,0,0,0,6,Male
009431,St Catharine's,Engineering Tripos,2,0,0,0,4,Male
009432,St Catharine's,Engineering Tripos,2,0,0,0,5,Male
009433,St Catharine's,Engineering Tripos,2,0,0,0,6,Female
009434,St Catharine's,Engineering Tripos,2,0,0,0,4,Male
009435,St Catharine's,Engineering Tripos,2,0,0,0,4,Male
009436,St Catharine's,Engineering Tripos,2,0,0,0,7,Male
009437,St Catharine's,Engineering Tripos,2,0,0,0,3,Female
009438,St Catharine's,Engineering Tripos,2,0,0,0,6,Male
009439,St Catharine's,Engineering Tripos,3,0,0,0,5,Female
009440,St Catharine's,Engineering Tripos,3,0,0,0,6,Male
009441,St Catharine's,Engineering Tripos,3,0,0,0,5,Male
009442,St Catharine's,Engineering Tripos,3,0,0,0,5,Male
009443,St Catharine's,Engineering Tripos,3,0,0,0,8,Male
009444,St Catharine's,Engineering Tripos,3,0,0,0,6,Male
009445,St Catharine's,Engineering Tripos,3,0,0,0,6,Female
009446,St Catharine's,Engineering Tripos,3,0,0,0,3,Male
009447,St Catharine's,Engineering Tripos,3,0,0,0,4,Male
009448,St Catharine's,Engineering Tripos,4,0,0,0,4,Male
009449,St Catharine's,Engineering Tripos,4,0,0,0,4,Male
009450,St Catharine's,Engineering Tripos,4,0,0,0,6,Male
009451,St Catharine's,Engineering Tripos,4,0,0,0,5,Female
009452,St Catharine's,Engineering Tripos,4,0,0,0,8,Female
009453,St Catharine's,Engineering Tripos,4,0,0,0,7,Male
009454,St Catharine's,Engineering Tripos,4,0,0,0,4,Male
009455,St Catharine's,Engineering Tripos,4,0,0,0,5,Male
009456,St Catharine's,Engineering Tripos,4,0,0,0,7,Male
009457,St Catharine's,English Tripos,1,0,0,0,6,Female
